"pair_id","patient_id","lnp_id","validation_group","fold"
"PAIR_00481","VP_057","LNP_0109","lnp_id",3
"PAIR_00482","VP_126","LNP_0187","lnp_id",2
"PAIR_00483","VP_038","LNP_0082","lnp_id",2
"PAIR_00484","VP_084","LNP_0412","lnp_id",3
"PAIR_00485","VP_063","LNP_0117","lnp_id",3
"PAIR_00486","VP_174","LNP_0373","lnp_id",4
"PAIR_00487","VP_078","LNP_0400","lnp_id",3
"PAIR_00488","VP_070","LNP_0276","lnp_id",5
"PAIR_00489","VP_146","LNP_0037","lnp_id",5
"PAIR_00490","VP_130","LNP_0032","lnp_id",2
"PAIR_00491","VP_120","LNP_0318","lnp_id",3
"PAIR_00492","VP_200","LNP_0230","lnp_id",5
"PAIR_00493","VP_075","LNP_0398","lnp_id",5
"PAIR_00494","VP_021","LNP_0324","lnp_id",3
"PAIR_00495","VP_185","LNP_0032","lnp_id",2
"PAIR_00496","VP_199","LNP_0423","lnp_id",4
"PAIR_00497","VP_087","LNP_0108","lnp_id",2
"PAIR_00498","VP_072","LNP_0220","lnp_id",2
"PAIR_00499","VP_059","LNP_0024","lnp_id",4
"PAIR_00500","VP_165","LNP_0001","lnp_id",1
"PAIR_00501","VP_081","LNP_0330","lnp_id",5
"PAIR_00502","VP_055","LNP_0068","lnp_id",2
"PAIR_00503","VP_134","LNP_0160","lnp_id",4
"PAIR_00504","VP_168","LNP_0278","lnp_id",4
"PAIR_00505","VP_006","LNP_0016","lnp_id",5
"PAIR_00506","VP_128","LNP_0359","lnp_id",2
"PAIR_00507","VP_111","LNP_0168","lnp_id",3
"PAIR_00508","VP_156","LNP_0460","lnp_id",3
"PAIR_00509","VP_032","LNP_0472","lnp_id",1
"PAIR_00510","VP_049","LNP_0478","lnp_id",5
"PAIR_00511","VP_084","LNP_0428","lnp_id",1
"PAIR_00512","VP_193","LNP_0322","lnp_id",5
"PAIR_00513","VP_197","LNP_0097","lnp_id",5
"PAIR_00514","VP_047","LNP_0451","lnp_id",4
"PAIR_00515","VP_148","LNP_0432","lnp_id",5
"PAIR_00516","VP_130","LNP_0460","lnp_id",3
"PAIR_00517","VP_190","LNP_0083","lnp_id",1
"PAIR_00518","VP_112","LNP_0104","lnp_id",5
"PAIR_00519","VP_191","LNP_0306","lnp_id",2
"PAIR_00520","VP_190","LNP_0488","lnp_id",4
"PAIR_00521","VP_119","LNP_0437","lnp_id",1
"PAIR_00522","VP_115","LNP_0061","lnp_id",1
"PAIR_00523","VP_010","LNP_0390","lnp_id",3
"PAIR_00524","VP_115","LNP_0220","lnp_id",2
"PAIR_00525","VP_059","LNP_0022","lnp_id",2
"PAIR_00526","VP_049","LNP_0248","lnp_id",2
"PAIR_00527","VP_135","LNP_0006","lnp_id",4
"PAIR_00528","VP_061","LNP_0105","lnp_id",5
"PAIR_00529","VP_166","LNP_0382","lnp_id",3
"PAIR_00530","VP_108","LNP_0426","lnp_id",4
"PAIR_00531","VP_036","LNP_0137","lnp_id",3
"PAIR_00532","VP_117","LNP_0310","lnp_id",1
"PAIR_00533","VP_023","LNP_0429","lnp_id",2
"PAIR_00534","VP_115","LNP_0058","lnp_id",3
"PAIR_00535","VP_162","LNP_0085","lnp_id",4
"PAIR_00536","VP_088","LNP_0424","lnp_id",1
"PAIR_00537","VP_132","LNP_0133","lnp_id",5
"PAIR_00538","VP_182","LNP_0436","lnp_id",2
"PAIR_00539","VP_157","LNP_0251","lnp_id",3
"PAIR_00540","VP_186","LNP_0234","lnp_id",3
"PAIR_00541","VP_184","LNP_0497","lnp_id",5
"PAIR_00542","VP_179","LNP_0206","lnp_id",5
"PAIR_00543","VP_178","LNP_0267","lnp_id",5
"PAIR_00544","VP_048","LNP_0328","lnp_id",3
"PAIR_00545","VP_131","LNP_0485","lnp_id",3
"PAIR_00546","VP_033","LNP_0221","lnp_id",3
"PAIR_00547","VP_162","LNP_0339","lnp_id",2
"PAIR_00548","VP_066","LNP_0104","lnp_id",5
"PAIR_00549","VP_064","LNP_0173","lnp_id",3
"PAIR_00550","VP_168","LNP_0134","lnp_id",1
"PAIR_00551","VP_186","LNP_0287","lnp_id",5
"PAIR_00552","VP_020","LNP_0498","lnp_id",4
"PAIR_00553","VP_078","LNP_0004","lnp_id",2
"PAIR_00554","VP_153","LNP_0491","lnp_id",5
"PAIR_00555","VP_199","LNP_0179","lnp_id",4
"PAIR_00556","VP_168","LNP_0058","lnp_id",3
"PAIR_00557","VP_189","LNP_0493","lnp_id",5
"PAIR_00558","VP_095","LNP_0493","lnp_id",5
"PAIR_00559","VP_150","LNP_0125","lnp_id",5
"PAIR_00560","VP_123","LNP_0048","lnp_id",1
"PAIR_00561","VP_086","LNP_0120","lnp_id",4
"PAIR_00562","VP_184","LNP_0219","lnp_id",3
"PAIR_00563","VP_161","LNP_0438","lnp_id",5
"PAIR_00564","VP_108","LNP_0287","lnp_id",5
"PAIR_00565","VP_192","LNP_0083","lnp_id",1
"PAIR_00566","VP_181","LNP_0116","lnp_id",1
"PAIR_00567","VP_159","LNP_0251","lnp_id",3
"PAIR_00568","VP_046","LNP_0167","lnp_id",5
"PAIR_00569","VP_200","LNP_0358","lnp_id",4
"PAIR_00570","VP_024","LNP_0215","lnp_id",1
"PAIR_00571","VP_060","LNP_0472","lnp_id",1
"PAIR_00572","VP_158","LNP_0036","lnp_id",2
"PAIR_00573","VP_151","LNP_0447","lnp_id",2
"PAIR_00574","VP_017","LNP_0477","lnp_id",5
"PAIR_00575","VP_187","LNP_0097","lnp_id",5
"PAIR_00576","VP_185","LNP_0012","lnp_id",3
"PAIR_00577","VP_171","LNP_0316","lnp_id",5
"PAIR_00578","VP_023","LNP_0138","lnp_id",5
"PAIR_00579","VP_045","LNP_0429","lnp_id",2
"PAIR_00580","VP_136","LNP_0154","lnp_id",1
"PAIR_00581","VP_079","LNP_0363","lnp_id",2
"PAIR_00582","VP_164","LNP_0424","lnp_id",1
"PAIR_00583","VP_067","LNP_0038","lnp_id",4
"PAIR_00584","VP_039","LNP_0004","lnp_id",2
"PAIR_00585","VP_161","LNP_0295","lnp_id",4
"PAIR_00586","VP_166","LNP_0253","lnp_id",2
"PAIR_00587","VP_028","LNP_0051","lnp_id",1
"PAIR_00588","VP_087","LNP_0115","lnp_id",4
"PAIR_00589","VP_181","LNP_0092","lnp_id",3
"PAIR_00590","VP_102","LNP_0407","lnp_id",4
"PAIR_00591","VP_138","LNP_0233","lnp_id",2
"PAIR_00592","VP_109","LNP_0287","lnp_id",5
"PAIR_00593","VP_102","LNP_0334","lnp_id",4
"PAIR_00594","VP_041","LNP_0338","lnp_id",2
"PAIR_00595","VP_136","LNP_0466","lnp_id",3
"PAIR_00596","VP_129","LNP_0030","lnp_id",5
"PAIR_00597","VP_080","LNP_0325","lnp_id",4
"PAIR_00598","VP_118","LNP_0286","lnp_id",4
"PAIR_00599","VP_194","LNP_0402","lnp_id",1
"PAIR_00600","VP_078","LNP_0041","lnp_id",1
"PAIR_00601","VP_140","LNP_0066","lnp_id",2
"PAIR_00602","VP_072","LNP_0002","lnp_id",4
"PAIR_00603","VP_127","LNP_0397","lnp_id",2
"PAIR_00604","VP_041","LNP_0421","lnp_id",4
"PAIR_00605","VP_008","LNP_0058","lnp_id",3
"PAIR_00606","VP_185","LNP_0224","lnp_id",1
"PAIR_00607","VP_052","LNP_0333","lnp_id",2
"PAIR_00608","VP_067","LNP_0415","lnp_id",2
"PAIR_00609","VP_168","LNP_0451","lnp_id",4
"PAIR_00610","VP_002","LNP_0477","lnp_id",5
"PAIR_00611","VP_065","LNP_0243","lnp_id",3
"PAIR_00612","VP_135","LNP_0486","lnp_id",3
"PAIR_00613","VP_029","LNP_0076","lnp_id",1
"PAIR_00614","VP_020","LNP_0283","lnp_id",1
"PAIR_00615","VP_124","LNP_0094","lnp_id",1
"PAIR_00616","VP_080","LNP_0146","lnp_id",1
"PAIR_00617","VP_007","LNP_0025","lnp_id",3
"PAIR_00618","VP_045","LNP_0018","lnp_id",1
"PAIR_00619","VP_076","LNP_0204","lnp_id",3
"PAIR_00620","VP_025","LNP_0261","lnp_id",1
"PAIR_00621","VP_091","LNP_0436","lnp_id",2
"PAIR_00622","VP_141","LNP_0442","lnp_id",5
"PAIR_00623","VP_138","LNP_0078","lnp_id",1
"PAIR_00624","VP_094","LNP_0347","lnp_id",4
"PAIR_00625","VP_127","LNP_0229","lnp_id",1
"PAIR_00626","VP_169","LNP_0002","lnp_id",4
"PAIR_00627","VP_012","LNP_0157","lnp_id",3
"PAIR_00628","VP_008","LNP_0238","lnp_id",4
"PAIR_00629","VP_071","LNP_0265","lnp_id",3
"PAIR_00630","VP_015","LNP_0442","lnp_id",5
"PAIR_00631","VP_083","LNP_0387","lnp_id",2
"PAIR_00632","VP_177","LNP_0318","lnp_id",3
"PAIR_00633","VP_167","LNP_0111","lnp_id",4
"PAIR_00634","VP_087","LNP_0070","lnp_id",4
"PAIR_00635","VP_122","LNP_0401","lnp_id",5
"PAIR_00636","VP_163","LNP_0476","lnp_id",1
"PAIR_00637","VP_134","LNP_0174","lnp_id",1
"PAIR_00638","VP_071","LNP_0478","lnp_id",5
"PAIR_00639","VP_004","LNP_0240","lnp_id",2
"PAIR_00640","VP_081","LNP_0021","lnp_id",2
"PAIR_00641","VP_176","LNP_0396","lnp_id",3
"PAIR_00642","VP_008","LNP_0177","lnp_id",4
"PAIR_00643","VP_181","LNP_0055","lnp_id",1
"PAIR_00644","VP_067","LNP_0416","lnp_id",1
"PAIR_00645","VP_108","LNP_0167","lnp_id",5
"PAIR_00646","VP_128","LNP_0210","lnp_id",2
"PAIR_00647","VP_181","LNP_0297","lnp_id",4
"PAIR_00648","VP_014","LNP_0264","lnp_id",1
"PAIR_00649","VP_156","LNP_0274","lnp_id",4
"PAIR_00650","VP_134","LNP_0026","lnp_id",1
"PAIR_00651","VP_137","LNP_0411","lnp_id",1
"PAIR_00652","VP_161","LNP_0181","lnp_id",3
"PAIR_00653","VP_116","LNP_0122","lnp_id",3
"PAIR_00654","VP_046","LNP_0118","lnp_id",1
"PAIR_00655","VP_064","LNP_0365","lnp_id",2
"PAIR_00656","VP_019","LNP_0178","lnp_id",4
"PAIR_00657","VP_098","LNP_0090","lnp_id",5
"PAIR_00658","VP_129","LNP_0341","lnp_id",5
"PAIR_00659","VP_180","LNP_0142","lnp_id",4
"PAIR_00660","VP_068","LNP_0166","lnp_id",1
"PAIR_00661","VP_090","LNP_0354","lnp_id",4
"PAIR_00662","VP_122","LNP_0246","lnp_id",2
"PAIR_00663","VP_075","LNP_0053","lnp_id",5
"PAIR_00664","VP_133","LNP_0207","lnp_id",1
"PAIR_00665","VP_019","LNP_0342","lnp_id",4
"PAIR_00666","VP_035","LNP_0005","lnp_id",5
"PAIR_00667","VP_161","LNP_0421","lnp_id",4
"PAIR_00668","VP_197","LNP_0226","lnp_id",2
"PAIR_00669","VP_061","LNP_0065","lnp_id",5
"PAIR_00670","VP_151","LNP_0136","lnp_id",2
"PAIR_00671","VP_169","LNP_0132","lnp_id",4
"PAIR_00672","VP_191","LNP_0469","lnp_id",3
"PAIR_00673","VP_049","LNP_0304","lnp_id",2
"PAIR_00674","VP_085","LNP_0071","lnp_id",5
"PAIR_00675","VP_069","LNP_0128","lnp_id",1
"PAIR_00676","VP_064","LNP_0081","lnp_id",2
"PAIR_00677","VP_076","LNP_0357","lnp_id",2
"PAIR_00678","VP_002","LNP_0033","lnp_id",3
"PAIR_00679","VP_118","LNP_0184","lnp_id",5
"PAIR_00680","VP_018","LNP_0087","lnp_id",2
"PAIR_00681","VP_004","LNP_0337","lnp_id",3
"PAIR_00682","VP_106","LNP_0159","lnp_id",5
"PAIR_00683","VP_111","LNP_0065","lnp_id",5
"PAIR_00684","VP_087","LNP_0236","lnp_id",5
"PAIR_00685","VP_118","LNP_0176","lnp_id",2
"PAIR_00686","VP_072","LNP_0027","lnp_id",3
"PAIR_00687","VP_193","LNP_0343","lnp_id",2
"PAIR_00688","VP_120","LNP_0449","lnp_id",3
"PAIR_00689","VP_011","LNP_0141","lnp_id",5
"PAIR_00690","VP_079","LNP_0220","lnp_id",2
"PAIR_00691","VP_185","LNP_0312","lnp_id",2
"PAIR_00692","VP_056","LNP_0147","lnp_id",1
"PAIR_00693","VP_106","LNP_0039","lnp_id",1
"PAIR_00694","VP_015","LNP_0291","lnp_id",5
"PAIR_00695","VP_180","LNP_0010","lnp_id",4
"PAIR_00696","VP_108","LNP_0215","lnp_id",1
"PAIR_00697","VP_189","LNP_0266","lnp_id",2
"PAIR_00698","VP_089","LNP_0191","lnp_id",3
"PAIR_00699","VP_036","LNP_0044","lnp_id",2
"PAIR_00700","VP_131","LNP_0190","lnp_id",4
"PAIR_00701","VP_007","LNP_0137","lnp_id",3
"PAIR_00702","VP_068","LNP_0500","lnp_id",2
"PAIR_00703","VP_120","LNP_0115","lnp_id",4
"PAIR_00704","VP_053","LNP_0224","lnp_id",1
"PAIR_00705","VP_101","LNP_0324","lnp_id",3
"PAIR_00706","VP_024","LNP_0354","lnp_id",4
"PAIR_00707","VP_068","LNP_0178","lnp_id",4
"PAIR_00708","VP_067","LNP_0086","lnp_id",3
"PAIR_00709","VP_011","LNP_0400","lnp_id",3
"PAIR_00710","VP_074","LNP_0142","lnp_id",4
"PAIR_00711","VP_093","LNP_0449","lnp_id",3
"PAIR_00712","VP_133","LNP_0263","lnp_id",2
"PAIR_00713","VP_088","LNP_0010","lnp_id",4
"PAIR_00714","VP_160","LNP_0020","lnp_id",1
"PAIR_00715","VP_089","LNP_0341","lnp_id",5
"PAIR_00716","VP_011","LNP_0043","lnp_id",3
"PAIR_00717","VP_074","LNP_0382","lnp_id",3
"PAIR_00718","VP_188","LNP_0357","lnp_id",2
"PAIR_00719","VP_031","LNP_0024","lnp_id",4
"PAIR_00720","VP_074","LNP_0253","lnp_id",2
"PAIR_00721","VP_173","LNP_0404","lnp_id",3
"PAIR_00722","VP_059","LNP_0100","lnp_id",2
"PAIR_00723","VP_024","LNP_0422","lnp_id",3
"PAIR_00724","VP_035","LNP_0463","lnp_id",5
"PAIR_00725","VP_010","LNP_0192","lnp_id",1
"PAIR_00726","VP_064","LNP_0179","lnp_id",4
"PAIR_00727","VP_072","LNP_0355","lnp_id",1
"PAIR_00728","VP_172","LNP_0087","lnp_id",2
"PAIR_00729","VP_042","LNP_0430","lnp_id",4
"PAIR_00730","VP_160","LNP_0093","lnp_id",3
"PAIR_00731","VP_167","LNP_0474","lnp_id",5
"PAIR_00732","VP_135","LNP_0376","lnp_id",3
"PAIR_00733","VP_166","LNP_0244","lnp_id",4
"PAIR_00734","VP_017","LNP_0006","lnp_id",4
"PAIR_00735","VP_128","LNP_0297","lnp_id",4
"PAIR_00736","VP_161","LNP_0411","lnp_id",1
"PAIR_00737","VP_109","LNP_0138","lnp_id",5
"PAIR_00738","VP_130","LNP_0040","lnp_id",3
"PAIR_00739","VP_079","LNP_0450","lnp_id",1
"PAIR_00740","VP_111","LNP_0346","lnp_id",3
"PAIR_00741","VP_066","LNP_0159","lnp_id",5
"PAIR_00742","VP_070","LNP_0339","lnp_id",2
"PAIR_00743","VP_110","LNP_0498","lnp_id",4
"PAIR_00744","VP_059","LNP_0193","lnp_id",1
"PAIR_00745","VP_175","LNP_0318","lnp_id",3
"PAIR_00746","VP_009","LNP_0057","lnp_id",5
"PAIR_00747","VP_023","LNP_0343","lnp_id",2
"PAIR_00748","VP_025","LNP_0409","lnp_id",5
"PAIR_00749","VP_143","LNP_0120","lnp_id",4
"PAIR_00750","VP_112","LNP_0450","lnp_id",1
"PAIR_00751","VP_200","LNP_0395","lnp_id",1
"PAIR_00752","VP_093","LNP_0019","lnp_id",4
"PAIR_00753","VP_021","LNP_0280","lnp_id",1
"PAIR_00754","VP_119","LNP_0221","lnp_id",3
"PAIR_00755","VP_048","LNP_0051","lnp_id",1
"PAIR_00756","VP_105","LNP_0298","lnp_id",3
"PAIR_00757","VP_171","LNP_0347","lnp_id",4
"PAIR_00758","VP_184","LNP_0131","lnp_id",1
"PAIR_00759","VP_004","LNP_0092","lnp_id",3
"PAIR_00760","VP_071","LNP_0429","lnp_id",2
"PAIR_00761","VP_056","LNP_0287","lnp_id",5
"PAIR_00762","VP_050","LNP_0329","lnp_id",3
"PAIR_00763","VP_124","LNP_0417","lnp_id",2
"PAIR_00764","VP_139","LNP_0369","lnp_id",2
"PAIR_00765","VP_075","LNP_0387","lnp_id",2
"PAIR_00766","VP_060","LNP_0046","lnp_id",3
"PAIR_00767","VP_085","LNP_0176","lnp_id",2
"PAIR_00768","VP_074","LNP_0134","lnp_id",1
"PAIR_00769","VP_121","LNP_0130","lnp_id",4
"PAIR_00770","VP_114","LNP_0452","lnp_id",2
"PAIR_00771","VP_195","LNP_0255","lnp_id",4
"PAIR_00772","VP_099","LNP_0278","lnp_id",4
"PAIR_00773","VP_098","LNP_0349","lnp_id",5
"PAIR_00774","VP_058","LNP_0467","lnp_id",3
"PAIR_00775","VP_168","LNP_0338","lnp_id",2
"PAIR_00776","VP_013","LNP_0161","lnp_id",1
"PAIR_00777","VP_008","LNP_0462","lnp_id",4
"PAIR_00778","VP_002","LNP_0495","lnp_id",2
"PAIR_00779","VP_123","LNP_0348","lnp_id",4
"PAIR_00780","VP_006","LNP_0075","lnp_id",5
"PAIR_00781","VP_087","LNP_0279","lnp_id",5
"PAIR_00782","VP_017","LNP_0009","lnp_id",5
"PAIR_00783","VP_160","LNP_0257","lnp_id",3
"PAIR_00784","VP_199","LNP_0196","lnp_id",2
"PAIR_00785","VP_077","LNP_0241","lnp_id",1
"PAIR_00786","VP_072","LNP_0485","lnp_id",3
"PAIR_00787","VP_102","LNP_0003","lnp_id",4
"PAIR_00788","VP_017","LNP_0081","lnp_id",2
"PAIR_00789","VP_071","LNP_0262","lnp_id",4
"PAIR_00790","VP_055","LNP_0462","lnp_id",4
"PAIR_00791","VP_124","LNP_0072","lnp_id",2
"PAIR_00792","VP_019","LNP_0209","lnp_id",4
"PAIR_00793","VP_015","LNP_0095","lnp_id",2
"PAIR_00794","VP_174","LNP_0411","lnp_id",1
"PAIR_00795","VP_142","LNP_0083","lnp_id",1
"PAIR_00796","VP_155","LNP_0202","lnp_id",1
"PAIR_00797","VP_033","LNP_0467","lnp_id",3
"PAIR_00798","VP_050","LNP_0054","lnp_id",2
"PAIR_00799","VP_018","LNP_0083","lnp_id",1
"PAIR_00800","VP_148","LNP_0151","lnp_id",1
"PAIR_00801","VP_091","LNP_0034","lnp_id",5
"PAIR_00802","VP_042","LNP_0398","lnp_id",5
"PAIR_00803","VP_074","LNP_0051","lnp_id",1
"PAIR_00804","VP_053","LNP_0304","lnp_id",2
"PAIR_00805","VP_063","LNP_0339","lnp_id",2
"PAIR_00806","VP_073","LNP_0126","lnp_id",1
"PAIR_00807","VP_159","LNP_0301","lnp_id",1
"PAIR_00808","VP_083","LNP_0200","lnp_id",5
"PAIR_00809","VP_055","LNP_0454","lnp_id",5
"PAIR_00810","VP_114","LNP_0418","lnp_id",1
"PAIR_00811","VP_018","LNP_0085","lnp_id",4
"PAIR_00812","VP_108","LNP_0209","lnp_id",4
"PAIR_00813","VP_044","LNP_0347","lnp_id",4
"PAIR_00814","VP_092","LNP_0181","lnp_id",3
"PAIR_00815","VP_021","LNP_0338","lnp_id",2
"PAIR_00816","VP_029","LNP_0071","lnp_id",5
"PAIR_00817","VP_120","LNP_0095","lnp_id",2
"PAIR_00818","VP_164","LNP_0399","lnp_id",3
"PAIR_00819","VP_084","LNP_0283","lnp_id",1
"PAIR_00820","VP_023","LNP_0417","lnp_id",2
"PAIR_00821","VP_042","LNP_0113","lnp_id",3
"PAIR_00822","VP_197","LNP_0126","lnp_id",1
"PAIR_00823","VP_194","LNP_0285","lnp_id",1
"PAIR_00824","VP_082","LNP_0319","lnp_id",3
"PAIR_00825","VP_062","LNP_0442","lnp_id",5
"PAIR_00826","VP_064","LNP_0098","lnp_id",4
"PAIR_00827","VP_077","LNP_0330","lnp_id",5
"PAIR_00828","VP_107","LNP_0472","lnp_id",1
"PAIR_00829","VP_179","LNP_0445","lnp_id",1
"PAIR_00830","VP_146","LNP_0453","lnp_id",4
"PAIR_00831","VP_010","LNP_0301","lnp_id",1
"PAIR_00832","VP_099","LNP_0164","lnp_id",4
"PAIR_00833","VP_083","LNP_0104","lnp_id",5
"PAIR_00834","VP_200","LNP_0440","lnp_id",3
"PAIR_00835","VP_002","LNP_0207","lnp_id",1
"PAIR_00836","VP_124","LNP_0334","lnp_id",4
"PAIR_00837","VP_171","LNP_0085","lnp_id",4
"PAIR_00838","VP_125","LNP_0397","lnp_id",2
"PAIR_00839","VP_112","LNP_0079","lnp_id",2
"PAIR_00840","VP_005","LNP_0323","lnp_id",5
"PAIR_00841","VP_100","LNP_0010","lnp_id",4
"PAIR_00842","VP_155","LNP_0439","lnp_id",1
"PAIR_00843","VP_151","LNP_0396","lnp_id",3
"PAIR_00844","VP_131","LNP_0071","lnp_id",5
"PAIR_00845","VP_143","LNP_0167","lnp_id",5
"PAIR_00846","VP_103","LNP_0001","lnp_id",1
"PAIR_00847","VP_058","LNP_0031","lnp_id",4
"PAIR_00848","VP_135","LNP_0060","lnp_id",3
"PAIR_00849","VP_034","LNP_0161","lnp_id",1
"PAIR_00850","VP_031","LNP_0060","lnp_id",3
"PAIR_00851","VP_018","LNP_0224","lnp_id",1
"PAIR_00852","VP_046","LNP_0120","lnp_id",4
"PAIR_00853","VP_009","LNP_0400","lnp_id",3
"PAIR_00854","VP_079","LNP_0420","lnp_id",4
"PAIR_00855","VP_145","LNP_0307","lnp_id",1
"PAIR_00856","VP_135","LNP_0284","lnp_id",2
"PAIR_00857","VP_136","LNP_0445","lnp_id",1
"PAIR_00858","VP_065","LNP_0188","lnp_id",5
"PAIR_00859","VP_009","LNP_0042","lnp_id",4
"PAIR_00860","VP_099","LNP_0275","lnp_id",2
"PAIR_00861","VP_025","LNP_0065","lnp_id",5
"PAIR_00862","VP_130","LNP_0222","lnp_id",2
"PAIR_00863","VP_139","LNP_0447","lnp_id",2
"PAIR_00864","VP_196","LNP_0211","lnp_id",5
"PAIR_00865","VP_040","LNP_0414","lnp_id",4
"PAIR_00866","VP_148","LNP_0108","lnp_id",2
"PAIR_00867","VP_139","LNP_0253","lnp_id",2
"PAIR_00868","VP_018","LNP_0137","lnp_id",3
"PAIR_00869","VP_182","LNP_0483","lnp_id",3
"PAIR_00870","VP_142","LNP_0400","lnp_id",3
"PAIR_00871","VP_195","LNP_0287","lnp_id",5
"PAIR_00872","VP_092","LNP_0495","lnp_id",2
"PAIR_00873","VP_067","LNP_0341","lnp_id",5
"PAIR_00874","VP_110","LNP_0361","lnp_id",4
"PAIR_00875","VP_093","LNP_0371","lnp_id",4
"PAIR_00876","VP_127","LNP_0196","lnp_id",2
"PAIR_00877","VP_039","LNP_0340","lnp_id",5
"PAIR_00878","VP_151","LNP_0419","lnp_id",4
"PAIR_00879","VP_079","LNP_0341","lnp_id",5
"PAIR_00880","VP_088","LNP_0068","lnp_id",2
"PAIR_00881","VP_168","LNP_0277","lnp_id",2
"PAIR_00882","VP_161","LNP_0193","lnp_id",1
"PAIR_00883","VP_165","LNP_0276","lnp_id",5
"PAIR_00884","VP_188","LNP_0241","lnp_id",1
"PAIR_00885","VP_029","LNP_0290","lnp_id",4
"PAIR_00886","VP_121","LNP_0006","lnp_id",4
"PAIR_00887","VP_198","LNP_0020","lnp_id",1
"PAIR_00888","VP_153","LNP_0348","lnp_id",4
"PAIR_00889","VP_042","LNP_0005","lnp_id",5
"PAIR_00890","VP_154","LNP_0194","lnp_id",4
"PAIR_00891","VP_044","LNP_0057","lnp_id",5
"PAIR_00892","VP_008","LNP_0330","lnp_id",5
"PAIR_00893","VP_144","LNP_0117","lnp_id",3
"PAIR_00894","VP_039","LNP_0121","lnp_id",1
"PAIR_00895","VP_096","LNP_0228","lnp_id",1
"PAIR_00896","VP_065","LNP_0462","lnp_id",4
"PAIR_00897","VP_094","LNP_0001","lnp_id",1
"PAIR_00898","VP_058","LNP_0474","lnp_id",5
"PAIR_00899","VP_184","LNP_0119","lnp_id",5
"PAIR_00900","VP_171","LNP_0030","lnp_id",5
"PAIR_00901","VP_195","LNP_0189","lnp_id",2
"PAIR_00902","VP_056","LNP_0017","lnp_id",4
"PAIR_00903","VP_022","LNP_0299","lnp_id",3
"PAIR_00904","VP_145","LNP_0206","lnp_id",5
"PAIR_00905","VP_099","LNP_0112","lnp_id",3
"PAIR_00906","VP_142","LNP_0378","lnp_id",5
"PAIR_00907","VP_119","LNP_0386","lnp_id",1
"PAIR_00908","VP_064","LNP_0498","lnp_id",4
"PAIR_00909","VP_024","LNP_0106","lnp_id",4
"PAIR_00910","VP_008","LNP_0067","lnp_id",2
"PAIR_00911","VP_148","LNP_0220","lnp_id",2
"PAIR_00912","VP_120","LNP_0464","lnp_id",5
"PAIR_00913","VP_074","LNP_0074","lnp_id",2
"PAIR_00914","VP_086","LNP_0224","lnp_id",1
"PAIR_00915","VP_178","LNP_0478","lnp_id",5
"PAIR_00916","VP_017","LNP_0038","lnp_id",4
"PAIR_00917","VP_137","LNP_0198","lnp_id",2
"PAIR_00918","VP_163","LNP_0221","lnp_id",3
"PAIR_00919","VP_191","LNP_0205","lnp_id",3
"PAIR_00920","VP_185","LNP_0472","lnp_id",1
"PAIR_00921","VP_144","LNP_0449","lnp_id",3
"PAIR_00922","VP_052","LNP_0193","lnp_id",1
"PAIR_00923","VP_099","LNP_0158","lnp_id",5
"PAIR_00924","VP_035","LNP_0179","lnp_id",4
"PAIR_00925","VP_182","LNP_0178","lnp_id",4
"PAIR_00926","VP_026","LNP_0289","lnp_id",1
"PAIR_00927","VP_013","LNP_0372","lnp_id",4
"PAIR_00928","VP_036","LNP_0245","lnp_id",5
"PAIR_00929","VP_175","LNP_0017","lnp_id",4
"PAIR_00930","VP_153","LNP_0279","lnp_id",5
"PAIR_00931","VP_028","LNP_0150","lnp_id",1
"PAIR_00932","VP_157","LNP_0389","lnp_id",3
"PAIR_00933","VP_044","LNP_0406","lnp_id",3
"PAIR_00934","VP_054","LNP_0008","lnp_id",4
"PAIR_00935","VP_153","LNP_0298","lnp_id",3
"PAIR_00936","VP_029","LNP_0348","lnp_id",4
"PAIR_00937","VP_148","LNP_0316","lnp_id",5
"PAIR_00938","VP_093","LNP_0065","lnp_id",5
"PAIR_00939","VP_013","LNP_0052","lnp_id",3
"PAIR_00940","VP_163","LNP_0415","lnp_id",2
"PAIR_00941","VP_183","LNP_0259","lnp_id",2
"PAIR_00942","VP_116","LNP_0140","lnp_id",4
"PAIR_00943","VP_005","LNP_0383","lnp_id",1
"PAIR_00944","VP_056","LNP_0367","lnp_id",3
"PAIR_00945","VP_077","LNP_0404","lnp_id",3
"PAIR_00946","VP_092","LNP_0338","lnp_id",2
"PAIR_00947","VP_172","LNP_0492","lnp_id",5
"PAIR_00948","VP_072","LNP_0182","lnp_id",2
"PAIR_00949","VP_126","LNP_0433","lnp_id",1
"PAIR_00950","VP_166","LNP_0131","lnp_id",1
"PAIR_00951","VP_152","LNP_0429","lnp_id",2
"PAIR_00952","VP_075","LNP_0484","lnp_id",3
"PAIR_00953","VP_087","LNP_0087","lnp_id",2
"PAIR_00954","VP_094","LNP_0015","lnp_id",5
"PAIR_00955","VP_048","LNP_0389","lnp_id",3
"PAIR_00956","VP_015","LNP_0369","lnp_id",2
"PAIR_00957","VP_065","LNP_0461","lnp_id",3
"PAIR_00958","VP_182","LNP_0250","lnp_id",5
"PAIR_00959","VP_010","LNP_0256","lnp_id",2
"PAIR_00960","VP_086","LNP_0423","lnp_id",4
"PAIR_00961","VP_042","LNP_0303","lnp_id",4
